"Mppcv";"Mppnm_";"Link2MPG";"Link2PVT"
"2893790";"Quetiapine Viatris compr. pellic. 60 x 200 mg";"http://www.cbip.be/fr/contents/jump?amppid=63222";"http://www.cbip.be/fr/contents/jump?amppid=63222&view=pvt"
"2893832";"Quetiapine Viatris compr. pellic. (séc.) 100 x 300 mg";"http://www.cbip.be/fr/contents/jump?amppid=63255";"http://www.cbip.be/fr/contents/jump?amppid=63255&view=pvt"
"2893766";"Quetiapine Viatris compr. pellic. 60 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=63206";"http://www.cbip.be/fr/contents/jump?amppid=63206&view=pvt"
"2180834";"Ramipril EG compr. (séc.) 98 x 2,5 mg";"http://www.cbip.be/fr/contents/jump?amppid=184390";"http://www.cbip.be/fr/contents/jump?amppid=184390&view=pvt"
"3209509";"Quetiapine Viatris compr. pellic. 60 x 25 mg";"http://www.cbip.be/fr/contents/jump?amppid=125906";"http://www.cbip.be/fr/contents/jump?amppid=125906&view=pvt"
"2893808";"Quetiapine Viatris compr. pellic. 100 x 200 mg";"http://www.cbip.be/fr/contents/jump?amppid=63230";"http://www.cbip.be/fr/contents/jump?amppid=63230&view=pvt"
"2893816";"Quetiapine Viatris compr. pellic. (séc.) 60 x 300 mg";"http://www.cbip.be/fr/contents/jump?amppid=63248";"http://www.cbip.be/fr/contents/jump?amppid=63248&view=pvt"
"3364031";"Quetiapine Teva compr. lib. prol. Retard 100 x 150 mg";"http://www.cbip.be/fr/contents/jump?amppid=152298";"http://www.cbip.be/fr/contents/jump?amppid=152298&view=pvt"
"2929537";"Quetiapine Teva compr. lib. prol. Retard 100 x 200 mg";"http://www.cbip.be/fr/contents/jump?amppid=125179";"http://www.cbip.be/fr/contents/jump?amppid=125179&view=pvt"
"2929552";"Quetiapine Teva compr. lib. prol. Retard 100 x 300 mg";"http://www.cbip.be/fr/contents/jump?amppid=125187";"http://www.cbip.be/fr/contents/jump?amppid=125187&view=pvt"
"2929578";"Quetiapine Teva compr. lib. prol. Retard 100 x 400 mg";"http://www.cbip.be/fr/contents/jump?amppid=125195";"http://www.cbip.be/fr/contents/jump?amppid=125195&view=pvt"
"3562212";"Quetiapine Teva compr. lib. prol. Retard 100 x 50 mg";"http://www.cbip.be/fr/contents/jump?amppid=152900";"http://www.cbip.be/fr/contents/jump?amppid=152900&view=pvt"
"3138476";"Quetiapine Teva compr. lib. prol. Retard 30 x 50 mg";"http://www.cbip.be/fr/contents/jump?amppid=126953";"http://www.cbip.be/fr/contents/jump?amppid=126953&view=pvt"
"4251864";"Quetiapin Sandoz compr. lib. prol. Retard 30 x 50 mg";"http://www.cbip.be/fr/contents/jump?amppid=127563";"http://www.cbip.be/fr/contents/jump?amppid=127563&view=pvt"
"4251872";"Quetiapin Sandoz compr. lib. prol. Retard 60 x 50 mg";"http://www.cbip.be/fr/contents/jump?amppid=133348";"http://www.cbip.be/fr/contents/jump?amppid=133348&view=pvt"
"2180800";"Quinapril EG compr. pellic. 98 x 40 mg";"http://www.cbip.be/fr/contents/jump?amppid=35345";"http://www.cbip.be/fr/contents/jump?amppid=35345&view=pvt"
"1625474";"Qvar sol. inhal. (flacon press.) Autohaler [déclenché par la resp.] 200 dos. 100 µg / 1 dos.";"http://www.cbip.be/fr/contents/jump?amppid=26005";"http://www.cbip.be/fr/contents/jump?amppid=26005&view=pvt"
"1740059";"Qvar sol. inhal. (flacon press.) Autohaler [déclenché par la resp.] 200 dos. 50 µg / 1 dos.";"http://www.cbip.be/fr/contents/jump?amppid=29488";"http://www.cbip.be/fr/contents/jump?amppid=29488&view=pvt"
"2765444";"Rabipur sol. inj. (pdr + solv.) i.m. [flac. + ser. préremplie] 2,5 UI";"http://www.cbip.be/fr/contents/jump?amppid=57810";"http://www.cbip.be/fr/contents/jump?amppid=57810&view=pvt"
"4281192";"Ramipril AB compr. (séc.) 28 x 5 mg";"http://www.cbip.be/fr/contents/jump?amppid=179895";"http://www.cbip.be/fr/contents/jump?amppid=179895&view=pvt"
"4281218";"Ramipril AB compr. (séc.) 98 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=179820";"http://www.cbip.be/fr/contents/jump?amppid=179820&view=pvt"
"3060522";"Ramipril EG (Impexeco) compr. (séc.) 98 x 5 mg";"http://www.cbip.be/fr/contents/jump?amppid=165431";"http://www.cbip.be/fr/contents/jump?amppid=165431&view=pvt"
"3060530";"Ramipril EG (Impexeco) compr. (séc.) 98 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=165464";"http://www.cbip.be/fr/contents/jump?amppid=165464&view=pvt"
"2469906";"Ramipril EG compr. (séc.) 98 x 5 mg";"http://www.cbip.be/fr/contents/jump?amppid=44602";"http://www.cbip.be/fr/contents/jump?amppid=44602&view=pvt"
"3668423";"Ramipril / Amlodipine AB 10/10 gél. 98 x";"http://www.cbip.be/fr/contents/jump?amppid=160101";"http://www.cbip.be/fr/contents/jump?amppid=160101&view=pvt"
"3497864";"Ramipril / HCTZ Krka 5/25 compr. (séc.) 98 x";"http://www.cbip.be/fr/contents/jump?amppid=139055";"http://www.cbip.be/fr/contents/jump?amppid=139055&view=pvt"
"3495876";"Ramipril Krka compr. (séc.) 100 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=139113";"http://www.cbip.be/fr/contents/jump?amppid=139113&view=pvt"
"3495850";"Ramipril Krka compr. (séc.) 100 x 2,5 mg";"http://www.cbip.be/fr/contents/jump?amppid=139071";"http://www.cbip.be/fr/contents/jump?amppid=139071&view=pvt"
"3495868";"Ramipril Krka compr. (séc.) 100 x 5 mg";"http://www.cbip.be/fr/contents/jump?amppid=139097";"http://www.cbip.be/fr/contents/jump?amppid=139097&view=pvt"
"2312643";"Ramipril Sandoz compr. (séc.) 28 x 2,5 mg";"http://www.cbip.be/fr/contents/jump?amppid=39073";"http://www.cbip.be/fr/contents/jump?amppid=39073&view=pvt"
"2312676";"Ramipril Sandoz compr. (séc.) 28 x 5 mg";"http://www.cbip.be/fr/contents/jump?amppid=39107";"http://www.cbip.be/fr/contents/jump?amppid=39107&view=pvt"
"2312734";"Ramipril Sandoz compr. (séc.) 56 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=39156";"http://www.cbip.be/fr/contents/jump?amppid=39156&view=pvt"
"3577236";"Rosuvastatine EG compr. pellic. 100 x 40 mg";"http://www.cbip.be/fr/contents/jump?amppid=153452";"http://www.cbip.be/fr/contents/jump?amppid=153452&view=pvt"
"2312650";"Ramipril Sandoz compr. (séc.) 56 x 2,5 mg";"http://www.cbip.be/fr/contents/jump?amppid=39081";"http://www.cbip.be/fr/contents/jump?amppid=39081&view=pvt"
"2312684";"Ramipril Sandoz compr. (séc.) 56 x 5 mg";"http://www.cbip.be/fr/contents/jump?amppid=39115";"http://www.cbip.be/fr/contents/jump?amppid=39115&view=pvt"
"2312726";"Ramipril Sandoz compr. (séc.) 98 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=39149";"http://www.cbip.be/fr/contents/jump?amppid=39149&view=pvt"
"2312668";"Ramipril Sandoz compr. (séc.) 98 x 2,5 mg";"http://www.cbip.be/fr/contents/jump?amppid=39099";"http://www.cbip.be/fr/contents/jump?amppid=39099&view=pvt"
"2312692";"Ramipril Sandoz compr. (séc.) 98 x 5 mg";"http://www.cbip.be/fr/contents/jump?amppid=39123";"http://www.cbip.be/fr/contents/jump?amppid=39123&view=pvt"
"2455210";"Ranomax gél. lib. prol. 100 x 0,4 mg";"http://www.cbip.be/fr/contents/jump?amppid=44024";"http://www.cbip.be/fr/contents/jump?amppid=44024&view=pvt"
"3116456";"Ranomax gél. lib. prol. 200 x 0,4 mg";"http://www.cbip.be/fr/contents/jump?amppid=108464";"http://www.cbip.be/fr/contents/jump?amppid=108464&view=pvt"
"2734788";"Rapydan 70/70 emplâtre médic. cut. 2 x";"http://www.cbip.be/fr/contents/jump?amppid=64741";"http://www.cbip.be/fr/contents/jump?amppid=64741&view=pvt"
"3430485";"Rasagiline Krka compr. 112 x 1 mg";"http://www.cbip.be/fr/contents/jump?amppid=133090";"http://www.cbip.be/fr/contents/jump?amppid=133090&view=pvt"
"0074757";"R Calm émuls. cut. 90 g 20 mg / 1 g";"http://www.cbip.be/fr/contents/jump?amppid=3251";"http://www.cbip.be/fr/contents/jump?amppid=3251&view=pvt"
"2380673";"Rectogesic pommade rect. 30 g 4 mg / 1 g";"http://www.cbip.be/fr/contents/jump?amppid=41558";"http://www.cbip.be/fr/contents/jump?amppid=41558&view=pvt"
"3622404";"Relaxine compr. pellic. 60 x 500 mg";"http://www.cbip.be/fr/contents/jump?amppid=132928";"http://www.cbip.be/fr/contents/jump?amppid=132928&view=pvt"
"1662956";"Relert compr. pellic. 6 x 40 mg";"http://www.cbip.be/fr/contents/jump?amppid=26997";"http://www.cbip.be/fr/contents/jump?amppid=26997&view=pvt"
"2124956";"Relestat collyre sol. 5 ml 0,5 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=33837";"http://www.cbip.be/fr/contents/jump?amppid=33837&view=pvt"
"1766401";"Remergon compr. orodisp. SolTab 30 x 30 mg";"http://www.cbip.be/fr/contents/jump?amppid=30296";"http://www.cbip.be/fr/contents/jump?amppid=30296&view=pvt"
"1766419";"Remergon compr. orodisp. SolTab 30 x 45 mg";"http://www.cbip.be/fr/contents/jump?amppid=30304";"http://www.cbip.be/fr/contents/jump?amppid=30304&view=pvt"
"2217180";"Reminyl gél. lib. prol. 28 x 8 mg";"http://www.cbip.be/fr/contents/jump?amppid=36723";"http://www.cbip.be/fr/contents/jump?amppid=36723&view=pvt"
"2217214";"Reminyl gél. lib. prol. 84 x 16 mg";"http://www.cbip.be/fr/contents/jump?amppid=36749";"http://www.cbip.be/fr/contents/jump?amppid=36749&view=pvt"
"2217230";"Reminyl gél. lib. prol. 84 x 24 mg";"http://www.cbip.be/fr/contents/jump?amppid=36756";"http://www.cbip.be/fr/contents/jump?amppid=36756&view=pvt"
"1576396";"Reminyl sol. 100 ml 4 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=24802";"http://www.cbip.be/fr/contents/jump?amppid=24802&view=pvt"
"2723674";"Remodulin 10 mg / 1 ml sol. perf. à diluer/sol. perf. i.v./s.c. [flac.] 1 x 200 mg / 20 ml";"http://www.cbip.be/fr/contents/jump?amppid=175711";"http://www.cbip.be/fr/contents/jump?amppid=175711&view=pvt"
"3577269";"Rosuvastatine EG compr. pellic. 100 x 5 mg";"http://www.cbip.be/fr/contents/jump?amppid=153395";"http://www.cbip.be/fr/contents/jump?amppid=153395&view=pvt"
"2723625";"Remodulin 1 mg / 1 ml sol. perf. à diluer/sol. perf. i.v./s.c. [flac.] 1 x 20 mg / 20 ml";"http://www.cbip.be/fr/contents/jump?amppid=175687";"http://www.cbip.be/fr/contents/jump?amppid=175687&view=pvt"
"2723666";"Remodulin 5 mg / 1 ml sol. perf. à diluer/sol. perf. i.v./s.c. [flac.] 1 x 100 mg / 20 ml";"http://www.cbip.be/fr/contents/jump?amppid=175703";"http://www.cbip.be/fr/contents/jump?amppid=175703&view=pvt"
"0467571";"Reneel compr. 50 x";"http://www.cbip.be/fr/contents/jump?amppid=166520";"http://www.cbip.be/fr/contents/jump?amppid=166520&view=pvt"
"1459783";"Renitec compr. (séc.) 98 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=21477";"http://www.cbip.be/fr/contents/jump?amppid=21477&view=pvt"
"2720977";"Repaglinide EG compr. 270 x 0,5 mg";"http://www.cbip.be/fr/contents/jump?amppid=58057";"http://www.cbip.be/fr/contents/jump?amppid=58057&view=pvt"
"2720993";"Repaglinide EG compr. 270 x 1 mg";"http://www.cbip.be/fr/contents/jump?amppid=58073";"http://www.cbip.be/fr/contents/jump?amppid=58073&view=pvt"
"2721033";"Repaglinide EG compr. 270 x 2 mg";"http://www.cbip.be/fr/contents/jump?amppid=58099";"http://www.cbip.be/fr/contents/jump?amppid=58099&view=pvt"
"2396091";"Reparil Gel 10/50 gel 100 g";"http://www.cbip.be/fr/contents/jump?amppid=42002";"http://www.cbip.be/fr/contents/jump?amppid=42002&view=pvt"
"2396083";"Reparil Gel 10/50 gel 40 g";"http://www.cbip.be/fr/contents/jump?amppid=41996";"http://www.cbip.be/fr/contents/jump?amppid=41996&view=pvt"
"2161768";"Reparil compr. gastro-résist. 100 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=34793";"http://www.cbip.be/fr/contents/jump?amppid=34793&view=pvt"
"1372077";"Requip compr. pellic. 84 x 1 mg";"http://www.cbip.be/fr/contents/jump?amppid=19166";"http://www.cbip.be/fr/contents/jump?amppid=19166&view=pvt"
"1372085";"Requip compr. pellic. 84 x 2 mg";"http://www.cbip.be/fr/contents/jump?amppid=19174";"http://www.cbip.be/fr/contents/jump?amppid=19174&view=pvt"
"1372093";"Requip compr. pellic. 84 x 5 mg";"http://www.cbip.be/fr/contents/jump?amppid=19182";"http://www.cbip.be/fr/contents/jump?amppid=19182&view=pvt"
"2655066";"Requip compr. lib. prol. Modutab 84 x 4 mg";"http://www.cbip.be/fr/contents/jump?amppid=52076";"http://www.cbip.be/fr/contents/jump?amppid=52076&view=pvt"
"2655074";"Requip compr. lib. prol. Modutab 84 x 8 mg";"http://www.cbip.be/fr/contents/jump?amppid=52084";"http://www.cbip.be/fr/contents/jump?amppid=52084&view=pvt"
"0857532";"Rescuvolin compr. (séc.) 10 x 15 mg";"http://www.cbip.be/fr/contents/jump?amppid=12153";"http://www.cbip.be/fr/contents/jump?amppid=12153&view=pvt"
"2064616";"Rescuvolin compr. (séc.) 50 x 15 mg";"http://www.cbip.be/fr/contents/jump?amppid=31971";"http://www.cbip.be/fr/contents/jump?amppid=31971&view=pvt"
"2443323";"Restofit 388/466/543 susp. (pdr, sachet) 10 x 10 g";"http://www.cbip.be/fr/contents/jump?amppid=43299";"http://www.cbip.be/fr/contents/jump?amppid=43299&view=pvt"
"0613430";"Retrovir gél. 40 x 250 mg";"http://www.cbip.be/fr/contents/jump?amppid=9795";"http://www.cbip.be/fr/contents/jump?amppid=9795&view=pvt"
"1291095";"Retrovir sol. perf. à diluer i.v. [amp.] 5 x 200 mg / 20 ml";"http://www.cbip.be/fr/contents/jump?amppid=17376";"http://www.cbip.be/fr/contents/jump?amppid=17376&view=pvt"
"1029602";"Retrovir sirop sol. 200 ml 100 mg / 10 ml [ser. doseuse 10 ml]";"http://www.cbip.be/fr/contents/jump?amppid=13292";"http://www.cbip.be/fr/contents/jump?amppid=13292&view=pvt"
"3787058";"Retrovir sirop sol. 200 ml 100 mg / 10 ml [ser. doseuse 1 ml]";"http://www.cbip.be/fr/contents/jump?amppid=166876";"http://www.cbip.be/fr/contents/jump?amppid=166876&view=pvt"
"4138418";"Reverpleg sol. perf. à diluer i.v. [amp.] 10 x 40 UI / 2 ml";"http://www.cbip.be/fr/contents/jump?amppid=168039";"http://www.cbip.be/fr/contents/jump?amppid=168039&view=pvt"
"1683929";"Rhinathiol Antirhinitis 10/4 compr. (séc.) 40 x";"http://www.cbip.be/fr/contents/jump?amppid=27664";"http://www.cbip.be/fr/contents/jump?amppid=27664&view=pvt"
"3025418";"Rhinivex sol. spray nas. 10 ml 1 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=77156";"http://www.cbip.be/fr/contents/jump?amppid=77156&view=pvt"
"2664225";"Rhinosinutab 120/5 compr. lib. prol. 14 x";"http://www.cbip.be/fr/contents/jump?amppid=52969";"http://www.cbip.be/fr/contents/jump?amppid=52969&view=pvt"
"1654011";"Riamet 20/120 compr. 24 x";"http://www.cbip.be/fr/contents/jump?amppid=26757";"http://www.cbip.be/fr/contents/jump?amppid=26757&view=pvt"
"3447182";"Rupatadine EG compr. 30 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=139212";"http://www.cbip.be/fr/contents/jump?amppid=139212&view=pvt"
"2765667";"Riastap sol. inj./perf. (pdr) i.v. [flac.] 1 x 1 g";"http://www.cbip.be/fr/contents/jump?amppid=71084";"http://www.cbip.be/fr/contents/jump?amppid=71084&view=pvt"
"0075747";"Rifadine gél. 100 x 150 mg";"http://www.cbip.be/fr/contents/jump?amppid=3293";"http://www.cbip.be/fr/contents/jump?amppid=3293&view=pvt"
"0075770";"Rifadine gél. 50 x 300 mg";"http://www.cbip.be/fr/contents/jump?amppid=3301";"http://www.cbip.be/fr/contents/jump?amppid=3301&view=pvt"
"0881797";"Rifadine sol. perf. (pdr + solv.) i.v. [flac. + amp.] 1 x 600 mg";"http://www.cbip.be/fr/contents/jump?amppid=12625";"http://www.cbip.be/fr/contents/jump?amppid=12625&view=pvt"
"1281104";"Rilutek compr. pellic. 56 x 50 mg";"http://www.cbip.be/fr/contents/jump?amppid=16998";"http://www.cbip.be/fr/contents/jump?amppid=16998&view=pvt"
"1766658";"Rilatine gél. lib. modif. Modified Release 30 x 30 mg";"http://www.cbip.be/fr/contents/jump?amppid=30338";"http://www.cbip.be/fr/contents/jump?amppid=30338&view=pvt"
"1766633";"Rilatine gél. lib. modif. Modified Release 30 x 40 mg";"http://www.cbip.be/fr/contents/jump?amppid=30320";"http://www.cbip.be/fr/contents/jump?amppid=30320&view=pvt"
"0012286";"Rilatine compr. (séc.) 20 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=42";"http://www.cbip.be/fr/contents/jump?amppid=42&view=pvt"
"3055985";"Riluzol AB compr. pellic. 56 x 50 mg";"http://www.cbip.be/fr/contents/jump?amppid=107623";"http://www.cbip.be/fr/contents/jump?amppid=107623&view=pvt"
"3290756";"Sedistress gél. 50 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=129247";"http://www.cbip.be/fr/contents/jump?amppid=129247&view=pvt"
"0436824";"Riopan susp. (sachet) 20 x 800 mg / 10 ml";"http://www.cbip.be/fr/contents/jump?amppid=8474";"http://www.cbip.be/fr/contents/jump?amppid=8474&view=pvt"
"2591493";"Riopan susp. (sachet) 50 x 800 mg / 10 ml";"http://www.cbip.be/fr/contents/jump?amppid=49478";"http://www.cbip.be/fr/contents/jump?amppid=49478&view=pvt"
"2745701";"Risedronaat Sandoz compr. pellic. 12 x 35 mg";"http://www.cbip.be/fr/contents/jump?amppid=56192";"http://www.cbip.be/fr/contents/jump?amppid=56192&view=pvt"
"2853158";"Risedronaat Sandoz compr. pellic. 16 x 35 mg";"http://www.cbip.be/fr/contents/jump?amppid=60921";"http://www.cbip.be/fr/contents/jump?amppid=60921&view=pvt"
"2784510";"Risedronaat Sandoz compr. pellic. 28 x 35 mg";"http://www.cbip.be/fr/contents/jump?amppid=56713";"http://www.cbip.be/fr/contents/jump?amppid=56713&view=pvt"
"2447795";"Risperdal compr. pellic. (séc.) 100 x 2 mg";"http://www.cbip.be/fr/contents/jump?amppid=43588";"http://www.cbip.be/fr/contents/jump?amppid=43588&view=pvt"
"2447787";"Risperdal compr. pellic. (séc.) 100 x 3 mg";"http://www.cbip.be/fr/contents/jump?amppid=43570";"http://www.cbip.be/fr/contents/jump?amppid=43570&view=pvt"
"1101559";"Risperdal compr. pellic. (séc.) 20 x 2 mg";"http://www.cbip.be/fr/contents/jump?amppid=14183";"http://www.cbip.be/fr/contents/jump?amppid=14183&view=pvt"
"1493618";"Risperdal compr. pellic. (séc.) 60 x 1 mg";"http://www.cbip.be/fr/contents/jump?amppid=22525";"http://www.cbip.be/fr/contents/jump?amppid=22525&view=pvt"
"0075986";"Rivotril compr. (séc.) 50 x 0,5 mg";"http://www.cbip.be/fr/contents/jump?amppid=3319";"http://www.cbip.be/fr/contents/jump?amppid=3319&view=pvt"
"1101567";"Risperdal compr. pellic. (séc.) 60 x 2 mg";"http://www.cbip.be/fr/contents/jump?amppid=14191";"http://www.cbip.be/fr/contents/jump?amppid=14191&view=pvt"
"1101583";"Risperdal compr. pellic. (séc.) 60 x 3 mg";"http://www.cbip.be/fr/contents/jump?amppid=14217";"http://www.cbip.be/fr/contents/jump?amppid=14217&view=pvt"
"1101609";"Risperdal compr. pellic. (séc.) 60 x 4 mg";"http://www.cbip.be/fr/contents/jump?amppid=14225";"http://www.cbip.be/fr/contents/jump?amppid=14225&view=pvt"
"2391241";"Risperdal compr. pellic. 60 x 6 mg";"http://www.cbip.be/fr/contents/jump?amppid=41921";"http://www.cbip.be/fr/contents/jump?amppid=41921&view=pvt"
"2093813";"Risperdal susp. inj. lib. prol. (pdr + solv.) i.m. Consta [flac. + ser. préremplie] 1 x 25 mg";"http://www.cbip.be/fr/contents/jump?amppid=32979";"http://www.cbip.be/fr/contents/jump?amppid=32979&view=pvt"
"2476356";"Risperidone EG sol. 30 ml 1 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=44883";"http://www.cbip.be/fr/contents/jump?amppid=44883&view=pvt"
"2631042";"Risperdal (PI-Pharma) compr. pellic. (séc.) 100 x 1 mg";"http://www.cbip.be/fr/contents/jump?amppid=51235";"http://www.cbip.be/fr/contents/jump?amppid=51235&view=pvt"
"2630978";"Risperdal (PI-Pharma) compr. pellic. (séc.) 60 x 3 mg";"http://www.cbip.be/fr/contents/jump?amppid=62463";"http://www.cbip.be/fr/contents/jump?amppid=62463&view=pvt"
"2630994";"Risperdal (PI-Pharma) compr. pellic. (séc.) 100 x 3 mg";"http://www.cbip.be/fr/contents/jump?amppid=62471";"http://www.cbip.be/fr/contents/jump?amppid=62471&view=pvt"
"2631034";"Risperdal (PI-Pharma) compr. pellic. (séc.) 60 x 1 mg";"http://www.cbip.be/fr/contents/jump?amppid=51227";"http://www.cbip.be/fr/contents/jump?amppid=51227&view=pvt"
"2093797";"Risperdal susp. inj. lib. prol. (pdr + solv.) i.m. Consta [flac. + ser. préremplie] 1 x 50 mg";"http://www.cbip.be/fr/contents/jump?amppid=32953";"http://www.cbip.be/fr/contents/jump?amppid=32953&view=pvt"
"1334499";"Risperdal sol. 100 ml 1 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=18234";"http://www.cbip.be/fr/contents/jump?amppid=18234&view=pvt"
"1660026";"Risperdal sol. 30 ml 1 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=26906";"http://www.cbip.be/fr/contents/jump?amppid=26906&view=pvt"
"2451490";"Risperidone EG compr. pellic. (séc.) 100 x 2 mg";"http://www.cbip.be/fr/contents/jump?amppid=43802";"http://www.cbip.be/fr/contents/jump?amppid=43802&view=pvt"
"2451524";"Risperidone EG compr. pellic. (séc.) 100 x 3 mg";"http://www.cbip.be/fr/contents/jump?amppid=43836";"http://www.cbip.be/fr/contents/jump?amppid=43836&view=pvt"
"2451540";"Risperidone EG compr. pellic. (séc.) 100 x 4 mg";"http://www.cbip.be/fr/contents/jump?amppid=43851";"http://www.cbip.be/fr/contents/jump?amppid=43851&view=pvt"
"2451474";"Risperidone EG compr. pellic. (séc.) 20 x 2 mg";"http://www.cbip.be/fr/contents/jump?amppid=43786";"http://www.cbip.be/fr/contents/jump?amppid=43786&view=pvt"
"2451458";"Risperidone EG compr. pellic. (séc.) 60 x 1 mg";"http://www.cbip.be/fr/contents/jump?amppid=43760";"http://www.cbip.be/fr/contents/jump?amppid=43760&view=pvt"
"2451482";"Risperidone EG compr. pellic. (séc.) 60 x 2 mg";"http://www.cbip.be/fr/contents/jump?amppid=43794";"http://www.cbip.be/fr/contents/jump?amppid=43794&view=pvt"
"2451516";"Risperidone EG compr. pellic. (séc.) 60 x 3 mg";"http://www.cbip.be/fr/contents/jump?amppid=43828";"http://www.cbip.be/fr/contents/jump?amppid=43828&view=pvt"
"2451532";"Risperidone EG compr. pellic. (séc.) 60 x 4 mg";"http://www.cbip.be/fr/contents/jump?amppid=43844";"http://www.cbip.be/fr/contents/jump?amppid=43844&view=pvt"
"2476349";"Risperidone EG sol. 100 ml 1 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=44875";"http://www.cbip.be/fr/contents/jump?amppid=44875&view=pvt"
"2430437";"Risperidone Teva compr. pellic. (séc.) 100 x 1 mg";"http://www.cbip.be/fr/contents/jump?amppid=64717";"http://www.cbip.be/fr/contents/jump?amppid=64717&view=pvt"
"2430460";"Risperidone Teva compr. pellic. (séc.) 100 x 2 mg";"http://www.cbip.be/fr/contents/jump?amppid=42788";"http://www.cbip.be/fr/contents/jump?amppid=42788&view=pvt"
"2430494";"Risperidone Teva compr. pellic. (séc.) 100 x 3 mg";"http://www.cbip.be/fr/contents/jump?amppid=42796";"http://www.cbip.be/fr/contents/jump?amppid=42796&view=pvt"
"2463693";"Risperidon Sandoz compr. pellic. (séc.) 100 x 1 mg";"http://www.cbip.be/fr/contents/jump?amppid=44420";"http://www.cbip.be/fr/contents/jump?amppid=44420&view=pvt"
"2463727";"Risperidon Sandoz compr. pellic. (séc.) 100 x 2 mg";"http://www.cbip.be/fr/contents/jump?amppid=44453";"http://www.cbip.be/fr/contents/jump?amppid=44453&view=pvt"
"2463826";"Risperidon Sandoz compr. pellic. (séc.) 100 x 3 mg";"http://www.cbip.be/fr/contents/jump?amppid=44487";"http://www.cbip.be/fr/contents/jump?amppid=44487&view=pvt"
"3091873";"Risperidon Sandoz compr. pellic. (séc.) 100 x 4 mg";"http://www.cbip.be/fr/contents/jump?amppid=76398";"http://www.cbip.be/fr/contents/jump?amppid=76398&view=pvt"
"2463701";"Risperidon Sandoz compr. pellic. (séc.) 20 x 2 mg";"http://www.cbip.be/fr/contents/jump?amppid=44438";"http://www.cbip.be/fr/contents/jump?amppid=44438&view=pvt"
"2463685";"Risperidon Sandoz compr. pellic. (séc.) 60 x 1 mg";"http://www.cbip.be/fr/contents/jump?amppid=44412";"http://www.cbip.be/fr/contents/jump?amppid=44412&view=pvt"
"3091659";"Rivastigmine Viatris dispositif transderm. 30 x 9,5 mg / 24 h";"http://www.cbip.be/fr/contents/jump?amppid=118687";"http://www.cbip.be/fr/contents/jump?amppid=118687&view=pvt"
"2463842";"Risperidon Sandoz compr. pellic. (séc.) 60 x 4 mg";"http://www.cbip.be/fr/contents/jump?amppid=44495";"http://www.cbip.be/fr/contents/jump?amppid=44495&view=pvt"
"3091667";"Rivastigmine Viatris dispositif transderm. 90 x 9,5 mg / 24 h";"http://www.cbip.be/fr/contents/jump?amppid=118695";"http://www.cbip.be/fr/contents/jump?amppid=118695&view=pvt"
"3091642";"Rivastigmine Viatris dispositif transderm. 30 x 4,6 mg / 24 h";"http://www.cbip.be/fr/contents/jump?amppid=118679";"http://www.cbip.be/fr/contents/jump?amppid=118679&view=pvt"
"4361895";"Rivastigmin Sandoz dispositif transderm. 30 x 4,6 mg / 24 h";"http://www.cbip.be/fr/contents/jump?amppid=108571";"http://www.cbip.be/fr/contents/jump?amppid=108571&view=pvt"
"4361853";"Rivastigmin Sandoz dispositif transderm. 30 x 9,5 mg / 24 h";"http://www.cbip.be/fr/contents/jump?amppid=108589";"http://www.cbip.be/fr/contents/jump?amppid=108589&view=pvt"
"4361887";"Rivastigmin Sandoz dispositif transderm. 90 x 4,6 mg / 24 h";"http://www.cbip.be/fr/contents/jump?amppid=125633";"http://www.cbip.be/fr/contents/jump?amppid=125633&view=pvt"
"0075606";"Rivotril gtts sol. 10 ml 2,5 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=3285";"http://www.cbip.be/fr/contents/jump?amppid=3285&view=pvt"
"0075994";"Rivotril compr. (séc. en 4) 30 x 2 mg";"http://www.cbip.be/fr/contents/jump?amppid=3327";"http://www.cbip.be/fr/contents/jump?amppid=3327&view=pvt"
"0891713";"Roaccutane caps. molle 30 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=12757";"http://www.cbip.be/fr/contents/jump?amppid=12757&view=pvt"
